 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,engine,
vanilla_dask_sql_no_gpu,ddf,900,0.101016,9,dask,2024-07-21T10:46:55.444056,
vanilla_dask_sql_no_gpu,ddf,90,0.097194,9,dask,2024-07-21T10:46:55.688000,
vanilla_dask_ddf_grp_apply,ddf,9,0.056492,9,dask,2024-07-21T10:46:55.889823,
vanilla_dask_ddf_grp_apply,ddf,90000,0.122704,9,dask,2024-07-21T10:46:56.164928,
vanilla_dask_sql_no_gpu,ddf,90000,0.110383,9,dask,2024-07-21T10:46:56.417732,
vanilla_dask_sql_no_gpu,ddf,9000000,0.864074,9,dask,2024-07-21T10:46:57.427140,
vanilla_dask_sql_no_gpu,ddf,90000,0.115017,9,dask,2024-07-21T10:46:57.686816,
vanilla_dask_ddf_grp_apply,ddf,9000,0.105002,9,dask,2024-07-21T10:46:57.936560,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082399,9,dask,2024-07-21T10:46:58.164028,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125118,9,dask,2024-07-21T10:46:58.435061,
vanilla_dask_ddf_grp_apply,ddf,90,0.086269,9,dask,2024-07-21T10:46:58.665305,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120466,9,dask,2024-07-21T10:46:59.085643,
vanilla_dask_sql_no_gpu,ddf,900,0.098986,9,dask,2024-07-21T10:46:59.482949,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.128126,9,dask,2024-07-21T10:46:59.755792,
vanilla_dask_sql_no_gpu,ddf,900,0.095988,9,dask,2024-07-21T10:47:00.151380,
vanilla_dask_sql_no_gpu,ddf,9,0.073045,9,dask,2024-07-21T10:47:00.369561,
vanilla_dask_sql_no_gpu,ddf,9,0.072184,9,dask,2024-07-21T10:47:00.585014,
vanilla_dask_sql_no_gpu,ddf,9000,0.102444,9,dask,2024-07-21T10:47:00.833609,
vanilla_dask_sql_no_gpu,ddf,9000,0.103016,9,dask,2024-07-21T10:47:01.080916,
vanilla_dask_sql_no_gpu,ddf,90,0.102414,9,dask,2024-07-21T10:47:01.327716,
vanilla_dask_sql_no_gpu,ddf,90000,0.111761,9,dask,2024-07-21T10:47:01.584126,
vanilla_dask_sql_no_gpu,ddf,900000,0.151550,9,dask,2024-07-21T10:47:02.037017,
vanilla_dask_sql_no_gpu,ddf,900,0.097422,9,dask,2024-07-21T10:47:02.278060,
vanilla_dask_ddf_grp_apply,ddf,900,0.099424,9,dask,2024-07-21T10:47:02.522346,
vanilla_dask_ddf_grp_apply,ddf,90,0.089006,9,dask,2024-07-21T10:47:02.754622,
vanilla_dask_ddf_grp_apply,ddf,9000,0.095567,9,dask,2024-07-21T10:47:02.995763,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134330,9,dask,2024-07-21T10:47:03.274371,
vanilla_dask_ddf_grp_apply,ddf,90,0.091622,9,dask,2024-07-21T10:47:03.511094,
vanilla_dask_sql_no_gpu,ddf,9,0.077227,9,dask,2024-07-21T10:47:03.734424,
vanilla_dask_sql_no_gpu,ddf,900000,0.150020,9,dask,2024-07-21T10:47:04.029837,
vanilla_dask_sql_no_gpu,ddf,9000,0.103600,9,dask,2024-07-21T10:47:04.278869,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123841,9,dask,2024-07-21T10:47:04.700573,
vanilla_dask_sql_no_gpu,ddf,9000000,0.857610,9,dask,2024-07-21T10:47:05.703737,
vanilla_dask_sql_no_gpu,ddf,900000,0.152749,9,dask,2024-07-21T10:47:06.156874,
vanilla_dask_sql_no_gpu,ddf,9000000,0.850832,9,dask,2024-07-21T10:47:07.152226,
vanilla_dask_sql_no_gpu,ddf,900000,0.152336,9,dask,2024-07-21T10:47:07.601798,
vanilla_dask_ddf_grp_apply,ddf,90000,0.119560,9,dask,2024-07-21T10:47:07.865197,
vanilla_dask_sql_no_gpu,ddf,9000,0.103330,9,dask,2024-07-21T10:47:08.112542,
vanilla_dask_sql_no_gpu,ddf,9000,0.120017,9,dask,2024-07-21T10:47:08.531217,
vanilla_dask_ddf_grp_apply,ddf,9,0.051267,9,dask,2024-07-21T10:47:08.728526,
vanilla_dask_ddf_grp_udaf,ddf,90,0.117984,9,dask,2024-07-21T10:47:09.150546,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119688,9,dask,2024-07-21T10:47:09.415070,
vanilla_dask_sql_no_gpu,ddf,90000,0.107985,9,dask,2024-07-21T10:47:09.668121,
vanilla_dask_ddf_grp_udaf,ddf,90,0.113021,9,dask,2024-07-21T10:47:09.927494,
vanilla_dask_ddf_grp_apply,ddf,9,0.053018,9,dask,2024-07-21T10:47:10.125593,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120989,9,dask,2024-07-21T10:47:10.394291,
vanilla_dask_sql_no_gpu,ddf,90000,0.108613,9,dask,2024-07-21T10:47:10.646138,
vanilla_dask_ddf_grp_apply,ddf,90000,0.121023,9,dask,2024-07-21T10:47:11.065504,
vanilla_dask_sql_no_gpu,ddf,9000,0.100810,9,dask,2024-07-21T10:47:11.310907,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118013,9,dask,2024-07-21T10:47:11.727337,
vanilla_dask_sql_no_gpu,ddf,90000,0.112988,9,dask,2024-07-21T10:47:11.986307,
vanilla_dask_ddf_grp_udaf,ddf,900,0.121436,9,dask,2024-07-21T10:47:12.252168,
vanilla_dask_sql_no_gpu,ddf,900,0.101879,9,dask,2024-07-21T10:47:12.648875,
vanilla_dask_sql_no_gpu,ddf,90,0.100326,9,dask,2024-07-21T10:47:12.892982,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120417,9,dask,2024-07-21T10:47:13.157376,
vanilla_dask_ddf_grp_apply,ddf,900,0.091440,9,dask,2024-07-21T10:47:13.395004,
vanilla_dask_ddf_grp_apply,ddf,900,0.092542,9,dask,2024-07-21T10:47:13.788812,
vanilla_dask_sql_no_gpu,ddf,9,0.074604,9,dask,2024-07-21T10:47:14.006205,
vanilla_dask_sql_no_gpu,ddf,90000,0.109992,9,dask,2024-07-21T10:47:14.262106,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119222,9,dask,2024-07-21T10:47:14.678506,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134016,9,dask,2024-07-21T10:47:14.957200,
vanilla_dask_ddf_grp_apply,ddf,9,0.051269,9,dask,2024-07-21T10:47:15.152930,
vanilla_dask_sql_no_gpu,ddf,90,0.099144,9,dask,2024-07-21T10:47:15.398629,
vanilla_dask_sql_no_gpu,ddf,9000,0.104030,9,dask,2024-07-21T10:47:15.647169,
vanilla_dask_ddf_grp_apply,ddf,900,0.093915,9,dask,2024-07-21T10:47:15.887205,
vanilla_dask_sql_no_gpu,ddf,90,0.096008,9,dask,2024-07-21T10:47:16.127054,
vanilla_dask_sql_no_gpu,ddf,90000,0.109035,9,dask,2024-07-21T10:47:16.381371,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101933,9,dask,2024-07-21T10:47:16.628481,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.130990,9,dask,2024-07-21T10:47:16.905705,
vanilla_dask_ddf_grp_apply,ddf,90,0.090038,9,dask,2024-07-21T10:47:17.140226,
vanilla_dask_ddf_grp_apply,ddf,9000,0.102453,9,dask,2024-07-21T10:47:17.386487,
vanilla_dask_sql_no_gpu,ddf,900,0.097257,9,dask,2024-07-21T10:47:17.627837,
vanilla_dask_sql_no_gpu,ddf,900,0.097552,9,dask,2024-07-21T10:47:17.870990,
vanilla_dask_ddf_grp_apply,ddf,90000,0.122585,9,dask,2024-07-21T10:47:18.291079,
vanilla_dask_sql_no_gpu,ddf,900,0.097496,9,dask,2024-07-21T10:47:18.687660,
vanilla_dask_ddf_grp_apply,ddf,900,0.096180,9,dask,2024-07-21T10:47:18.927790,
vanilla_dask_ddf_grp_udaf,ddf,90,0.119263,9,dask,2024-07-21T10:47:19.344671,
vanilla_dask_ddf_grp_udaf,ddf,900,0.121134,9,dask,2024-07-21T10:47:19.612387,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082295,9,dask,2024-07-21T10:47:19.839981,
vanilla_dask_sql_no_gpu,ddf,9000000,0.845866,9,dask,2024-07-21T10:47:20.829893,
vanilla_dask_ddf_grp_udaf,ddf,9,0.085014,9,dask,2024-07-21T10:47:21.058713,
vanilla_dask_sql_no_gpu,ddf,90,0.094986,9,dask,2024-07-21T10:47:21.298788,
vanilla_dask_sql_no_gpu,ddf,900000,0.150453,9,dask,2024-07-21T10:47:22.062739,
vanilla_dask_sql_no_gpu,ddf,9000,0.104825,9,dask,2024-07-21T10:47:22.465954,
vanilla_dask_sql_no_gpu,ddf,90000,0.111018,9,dask,2024-07-21T10:47:22.721824,
vanilla_dask_sql_no_gpu,ddf,900000,0.151373,9,dask,2024-07-21T10:47:23.018037,
vanilla_dask_sql_no_gpu,ddf,9,0.073618,9,dask,2024-07-21T10:47:23.235560,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125947,9,dask,2024-07-21T10:47:23.508610,
vanilla_dask_sql_no_gpu,ddf,9000,0.098314,9,dask,2024-07-21T10:47:23.750539,
vanilla_dask_ddf_grp_apply,ddf,90000,0.119742,9,dask,2024-07-21T10:47:24.016566,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101737,9,dask,2024-07-21T10:47:24.263358,
vanilla_dask_sql_no_gpu,ddf,90000,0.111008,9,dask,2024-07-21T10:47:24.518682,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120693,9,dask,2024-07-21T10:47:24.784982,
vanilla_dask_sql_no_gpu,ddf,90,0.095022,9,dask,2024-07-21T10:47:25.025228,
vanilla_dask_ddf_grp_udaf,ddf,90,0.137744,9,dask,2024-07-21T10:47:25.307475,
vanilla_dask_ddf_grp_udaf,ddf,9,0.080548,9,dask,2024-07-21T10:47:25.534495,
vanilla_dask_ddf_grp_udaf,ddf,90,0.116341,9,dask,2024-07-21T10:47:25.795929,
vanilla_dask_ddf_grp_apply,ddf,90000,0.120556,9,dask,2024-07-21T10:47:26.061097,
vanilla_dask_sql_no_gpu,ddf,90,0.094247,9,dask,2024-07-21T10:47:26.299205,
vanilla_dask_sql_no_gpu,ddf,9,0.074995,9,dask,2024-07-21T10:47:26.521468,
vanilla_dask_ddf_grp_apply,ddf,90,0.090003,9,dask,2024-07-21T10:47:26.756119,
vanilla_dask_sql_no_gpu,ddf,9000000,0.849662,9,dask,2024-07-21T10:47:27.750764,
vanilla_dask_sql_no_gpu,ddf,9000,0.099528,9,dask,2024-07-21T10:47:27.997045,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118624,9,dask,2024-07-21T10:47:28.260426,
vanilla_dask_ddf_grp_apply,ddf,9,0.051360,9,dask,2024-07-21T10:47:28.454625,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123995,9,dask,2024-07-21T10:47:28.723798,
vanilla_dask_ddf_grp_udaf,ddf,9,0.086333,9,dask,2024-07-21T10:47:28.955250,
vanilla_dask_sql_no_gpu,ddf,900000,0.153983,9,dask,2024-07-21T10:47:29.253775,
vanilla_dask_ddf_grp_apply,ddf,9000,0.104546,9,dask,2024-07-21T10:47:29.503895,
vanilla_dask_sql_no_gpu,ddf,9,0.077910,9,dask,2024-07-21T10:47:29.728131,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123356,9,dask,2024-07-21T10:47:30.152500,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125671,9,dask,2024-07-21T10:47:30.422239,
vanilla_dask_sql_no_gpu,ddf,90000,0.109988,9,dask,2024-07-21T10:47:30.829290,
vanilla_dask_ddf_grp_apply,ddf,90000,0.118631,9,dask,2024-07-21T10:47:31.093713,
vanilla_dask_ddf_grp_apply,ddf,90,0.089633,9,dask,2024-07-21T10:47:31.480735,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.136660,9,dask,2024-07-21T10:47:31.762684,
vanilla_dask_sql_no_gpu,ddf,9000000,0.848917,9,dask,2024-07-21T10:47:32.757797,
vanilla_dask_ddf_grp_apply,ddf,90,0.084188,9,dask,2024-07-21T10:47:32.987620,
vanilla_dask_sql_no_gpu,ddf,900,0.097683,9,dask,2024-07-21T10:47:33.535663,
vanilla_dask_ddf_grp_apply,ddf,90000,0.127893,9,dask,2024-07-21T10:47:33.809561,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123982,9,dask,2024-07-21T10:47:34.080057,
vanilla_dask_sql_no_gpu,ddf,9000,0.101696,9,dask,2024-07-21T10:47:34.326159,
vanilla_dask_ddf_grp_apply,ddf,900,0.094713,9,dask,2024-07-21T10:47:34.565204,
vanilla_dask_sql_no_gpu,ddf,9000,0.101990,9,dask,2024-07-21T10:47:34.964080,
vanilla_dask_sql_no_gpu,ddf,9000,0.101015,9,dask,2024-07-21T10:47:35.210258,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134788,9,dask,2024-07-21T10:47:35.489376,
vanilla_dask_sql_no_gpu,ddf,900,0.099511,9,dask,2024-07-21T10:47:35.734226,
vanilla_dask_ddf_grp_udaf,ddf,9,0.084510,9,dask,2024-07-21T10:47:35.964801,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.137978,9,dask,2024-07-21T10:47:36.246826,
vanilla_dask_sql_no_gpu,ddf,9000000,0.859496,9,dask,2024-07-21T10:47:37.250555,
vanilla_dask_sql_no_gpu,ddf,9000,0.101931,9,dask,2024-07-21T10:47:37.497691,
vanilla_dask_ddf_grp_apply,ddf,90,0.089024,9,dask,2024-07-21T10:47:37.734442,
vanilla_dask_ddf_grp_apply,ddf,9000,0.104700,9,dask,2024-07-21T10:47:37.984425,
vanilla_dask_sql_no_gpu,ddf,9,0.075017,9,dask,2024-07-21T10:47:38.202638,
vanilla_dask_ddf_grp_apply,ddf,900,0.095417,9,dask,2024-07-21T10:47:38.443018,
vanilla_dask_ddf_grp_apply,ddf,9,0.050015,9,dask,2024-07-21T10:47:38.637950,
vanilla_dask_ddf_grp_apply,ddf,9,0.048001,9,dask,2024-07-21T10:47:38.832712,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134998,9,dask,2024-07-21T10:47:39.114238,
vanilla_dask_ddf_grp_apply,ddf,9,0.050419,9,dask,2024-07-21T10:47:39.309769,
vanilla_dask_sql_no_gpu,ddf,900,0.100172,9,dask,2024-07-21T10:47:39.558461,
vanilla_dask_ddf_grp_apply,ddf,90,0.090521,9,dask,2024-07-21T10:47:39.792663,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101542,9,dask,2024-07-21T10:47:40.347820,
vanilla_dask_sql_no_gpu,ddf,90000,0.111299,9,dask,2024-07-21T10:47:40.760712,
vanilla_dask_ddf_grp_apply,ddf,900,0.092961,9,dask,2024-07-21T10:47:41.005391,
vanilla_dask_ddf_grp_udaf,ddf,9,0.081988,9,dask,2024-07-21T10:47:41.232308,
vanilla_dask_ddf_grp_apply,ddf,90,0.089568,9,dask,2024-07-21T10:47:41.619573,
vanilla_dask_sql_no_gpu,ddf,90000,0.110540,9,dask,2024-07-21T10:47:41.875342,
vanilla_dask_sql_no_gpu,ddf,9000000,0.864483,9,dask,2024-07-21T10:47:42.886337,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.137852,9,dask,2024-07-21T10:47:43.169083,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.126047,9,dask,2024-07-21T10:47:43.752534,
vanilla_dask_ddf_grp_apply,ddf,9000,0.103992,9,dask,2024-07-21T10:47:44.003722,
vanilla_dask_ddf_grp_apply,ddf,90000,0.123987,9,dask,2024-07-21T10:47:44.426920,
vanilla_dask_ddf_grp_udaf,ddf,90,0.114994,9,dask,2024-07-21T10:47:44.687550,
vanilla_dask_ddf_grp_udaf,ddf,900,0.117941,9,dask,2024-07-21T10:47:44.950957,
vanilla_dask_ddf_grp_apply,ddf,900,0.098410,9,dask,2024-07-21T10:47:45.365277,
vanilla_dask_ddf_grp_apply,ddf,9000,0.107041,9,dask,2024-07-21T10:47:45.929487,
vanilla_dask_ddf_grp_apply,ddf,9,0.054792,9,dask,2024-07-21T10:47:46.284895,
vanilla_dask_ddf_grp_apply,ddf,9,0.054011,9,dask,2024-07-21T10:47:46.640074,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123047,9,dask,2024-07-21T10:47:47.219406,
vanilla_dask_sql_no_gpu,ddf,9,0.077136,9,dask,2024-07-21T10:47:47.441203,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082020,9,dask,2024-07-21T10:47:47.670698,
vanilla_dask_ddf_grp_apply,ddf,90000,0.123016,9,dask,2024-07-21T10:47:47.940878,
vanilla_dask_ddf_grp_apply,ddf,90000,0.122712,9,dask,2024-07-21T10:47:48.209084,
vanilla_dask_ddf_grp_apply,ddf,9000,0.103740,9,dask,2024-07-21T10:47:48.458127,
vanilla_dask_ddf_grp_apply,ddf,9,0.047870,9,dask,2024-07-21T10:47:48.651885,
vanilla_dask_ddf_grp_udaf,ddf,900,0.124019,9,dask,2024-07-21T10:47:48.921599,
vanilla_dask_ddf_grp_apply,ddf,9,0.049987,9,dask,2024-07-21T10:47:49.117441,
vanilla_dask_ddf_grp_apply,ddf,90,0.093879,9,dask,2024-07-21T10:47:49.358305,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134213,9,dask,2024-07-21T10:47:49.639595,
vanilla_dask_sql_no_gpu,ddf,9,0.075161,9,dask,2024-07-21T10:47:49.862150,
vanilla_dask_sql_no_gpu,ddf,90,0.094154,9,dask,2024-07-21T10:47:50.103904,
vanilla_dask_sql_no_gpu,ddf,900000,0.154065,9,dask,2024-07-21T10:47:50.404609,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119272,9,dask,2024-07-21T10:47:50.669835,
vanilla_dask_sql_no_gpu,ddf,900,0.102218,9,dask,2024-07-21T10:47:50.916735,
vanilla_dask_sql_no_gpu,ddf,900000,0.154984,9,dask,2024-07-21T10:47:51.219214,
vanilla_dask_ddf_grp_apply,ddf,90,0.087002,9,dask,2024-07-21T10:47:51.449805,
vanilla_dask_ddf_grp_apply,ddf,90000,0.120517,9,dask,2024-07-21T10:47:51.716642,
vanilla_dask_sql_no_gpu,ddf,9,0.077883,9,dask,2024-07-21T10:47:51.946664,
vanilla_dask_sql_no_gpu,ddf,90,0.093077,9,dask,2024-07-21T10:47:52.185261,
vanilla_dask_sql_no_gpu,ddf,9000000,0.865070,9,dask,2024-07-21T10:47:53.197880,
vanilla_dask_sql_no_gpu,ddf,9,0.075995,9,dask,2024-07-21T10:47:53.420458,
vanilla_dask_sql_no_gpu,ddf,90000,0.109020,9,dask,2024-07-21T10:47:53.676724,
vanilla_dask_sql_no_gpu,ddf,9000,0.108368,9,dask,2024-07-21T10:47:54.085298,
vanilla_dask_sql_no_gpu,ddf,9,0.077241,9,dask,2024-07-21T10:47:54.308292,
vanilla_dask_sql_no_gpu,ddf,9000000,0.870521,9,dask,2024-07-21T10:47:55.324607,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119991,9,dask,2024-07-21T10:47:55.591325,
vanilla_dask_sql_no_gpu,ddf,9000,0.102982,9,dask,2024-07-21T10:47:55.839528,
vanilla_dask_ddf_grp_apply,ddf,90,0.090677,9,dask,2024-07-21T10:47:56.075845,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.141328,9,dask,2024-07-21T10:47:56.363130,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.138611,9,dask,2024-07-21T10:47:56.647507,
vanilla_dask_ddf_grp_apply,ddf,900,0.093985,9,dask,2024-07-21T10:47:56.888111,
vanilla_dask_sql_no_gpu,ddf,9,0.076743,9,dask,2024-07-21T10:47:57.111168,
vanilla_dask_ddf_grp_apply,ddf,9,0.053988,9,dask,2024-07-21T10:47:57.309754,
vanilla_dask_sql_no_gpu,ddf,9000000,0.860690,9,dask,2024-07-21T10:47:58.316847,
vanilla_dask_ddf_grp_apply,ddf,90,0.086907,9,dask,2024-07-21T10:47:58.550297,
vanilla_dask_sql_no_gpu,ddf,9000000,0.871729,9,dask,2024-07-21T10:47:59.567596,
vanilla_dask_ddf_grp_udaf,ddf,90,0.117849,9,dask,2024-07-21T10:48:00.139126,
vanilla_dask_sql_no_gpu,ddf,90000,0.111840,9,dask,2024-07-21T10:48:00.396737,
vanilla_dask_ddf_grp_apply,ddf,90000,0.123958,9,dask,2024-07-21T10:48:00.667871,
vanilla_dask_sql_no_gpu,ddf,90000,0.107628,9,dask,2024-07-21T10:48:00.921878,
vanilla_dask_ddf_grp_apply,ddf,900,0.097049,9,dask,2024-07-21T10:48:01.166411,
vanilla_dask_ddf_grp_udaf,ddf,9,0.079010,9,dask,2024-07-21T10:48:01.398120,
vanilla_dask_sql_no_gpu,ddf,900000,0.159319,9,dask,2024-07-21T10:48:01.702580,
vanilla_dask_ddf_grp_apply,ddf,9,0.052285,9,dask,2024-07-21T10:48:01.901057,
vanilla_dask_ddf_grp_apply,ddf,9,0.051089,9,dask,2024-07-21T10:48:02.098977,
vanilla_dask_ddf_grp_apply,ddf,90,0.090972,9,dask,2024-07-21T10:48:02.336404,
vanilla_dask_ddf_grp_apply,ddf,9,0.051986,9,dask,2024-07-21T10:48:02.534772,
vanilla_dask_sql_no_gpu,ddf,900000,0.156833,9,dask,2024-07-21T10:48:02.839116,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.135952,9,dask,2024-07-21T10:48:03.120984,
vanilla_dask_ddf_grp_apply,ddf,90,0.086353,9,dask,2024-07-21T10:48:03.353570,
vanilla_dask_sql_no_gpu,ddf,90,0.100990,9,dask,2024-07-21T10:48:03.600661,
vanilla_dask_ddf_grp_apply,ddf,9000,0.103153,9,dask,2024-07-21T10:48:03.849649,
vanilla_dask_sql_no_gpu,ddf,900,0.097355,9,dask,2024-07-21T10:48:04.094126,
vanilla_dask_sql_no_gpu,ddf,9000000,0.864721,9,dask,2024-07-21T10:48:05.103137,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.159014,9,dask,2024-07-21T10:48:05.407112,
vanilla_dask_sql_no_gpu,ddf,9000,0.104994,9,dask,2024-07-21T10:48:05.657507,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118990,9,dask,2024-07-21T10:48:05.923103,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125473,9,dask,2024-07-21T10:48:06.192728,
vanilla_dask_ddf_grp_apply,ddf,90,0.096421,9,dask,2024-07-21T10:48:06.433295,
vanilla_dask_sql_no_gpu,ddf,9,0.079404,9,dask,2024-07-21T10:48:06.810698,
vanilla_dask_ddf_grp_apply,ddf,9,0.052214,9,dask,2024-07-21T10:48:07.008263,
vanilla_dask_sql_no_gpu,ddf,9000,0.109446,9,dask,2024-07-21T10:48:07.265269,
vanilla_dask_sql_no_gpu,ddf,9000,0.105994,9,dask,2024-07-21T10:48:07.517751,
vanilla_dask_ddf_grp_apply,ddf,90000,0.118016,9,dask,2024-07-21T10:48:07.782588,
vanilla_dask_sql_no_gpu,ddf,900,0.100985,9,dask,2024-07-21T10:48:08.029472,
vanilla_dask_sql_no_gpu,ddf,90000,0.112988,9,dask,2024-07-21T10:48:08.288207,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134948,9,dask,2024-07-21T10:48:08.568258,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.136405,9,dask,2024-07-21T10:48:08.850946,
vanilla_dask_sql_no_gpu,ddf,9000000,0.853284,9,dask,2024-07-21T10:48:09.849301,
vanilla_dask_sql_no_gpu,ddf,9000000,0.870529,9,dask,2024-07-21T10:48:11.023691,
vanilla_dask_sql_no_gpu,ddf,9,0.078256,9,dask,2024-07-21T10:48:11.247168,
vanilla_dask_ddf_grp_apply,ddf,9000,0.100880,9,dask,2024-07-21T10:48:11.494464,
vanilla_dask_ddf_grp_apply,ddf,900,0.093449,9,dask,2024-07-21T10:48:11.734075,
vanilla_dask_ddf_grp_udaf,ddf,90,0.116850,9,dask,2024-07-21T10:48:11.999423,
vanilla_dask_ddf_grp_apply,ddf,900,0.094867,9,dask,2024-07-21T10:48:12.240565,
vanilla_dask_sql_no_gpu,ddf,900,0.097991,9,dask,2024-07-21T10:48:12.485898,
vanilla_dask_ddf_grp_apply,ddf,900,0.097227,9,dask,2024-07-21T10:48:12.728418,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125245,9,dask,2024-07-21T10:48:13.000435,
vanilla_dask_sql_no_gpu,ddf,9,0.072152,9,dask,2024-07-21T10:48:13.217968,
vanilla_dask_sql_no_gpu,ddf,9000000,0.867227,9,dask,2024-07-21T10:48:14.232377,
vanilla_dask_ddf_grp_udaf,ddf,90,0.118436,9,dask,2024-07-21T10:48:14.497242,
vanilla_dask_sql_no_gpu,ddf,9,0.074653,9,dask,2024-07-21T10:48:14.718240,
vanilla_dask_ddf_grp_udaf,ddf,90,0.116916,9,dask,2024-07-21T10:48:14.982430,
vanilla_dask_ddf_grp_apply,ddf,90,0.088195,9,dask,2024-07-21T10:48:15.368247,
vanilla_dask_sql_no_gpu,ddf,900000,0.151665,9,dask,2024-07-21T10:48:15.667557,
vanilla_dask_ddf_grp_apply,ddf,9,0.052841,9,dask,2024-07-21T10:48:15.866492,
vanilla_dask_ddf_grp_apply,ddf,90000,0.144013,9,dask,2024-07-21T10:48:16.464138,
vanilla_dask_ddf_grp_apply,ddf,900,0.094323,9,dask,2024-07-21T10:48:16.704671,
vanilla_dask_ddf_grp_udaf,ddf,9,0.077986,9,dask,2024-07-21T10:48:16.928973,
vanilla_dask_ddf_grp_apply,ddf,90000,0.117372,9,dask,2024-07-21T10:48:17.192055,
vanilla_dask_sql_no_gpu,ddf,9000000,0.867831,9,dask,2024-07-21T10:48:18.205356,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118464,9,dask,2024-07-21T10:48:18.468525,
vanilla_dask_sql_no_gpu,ddf,90000,0.110987,9,dask,2024-07-21T10:48:18.726212,
vanilla_dask_sql_no_gpu,ddf,9000,0.104873,9,dask,2024-07-21T10:48:18.976894,
vanilla_dask_ddf_grp_udaf,ddf,900,0.121161,9,dask,2024-07-21T10:48:19.244569,
vanilla_dask_sql_no_gpu,ddf,9000,0.104328,9,dask,2024-07-21T10:48:19.494266,
vanilla_dask_ddf_grp_apply,ddf,900,0.094115,9,dask,2024-07-21T10:48:19.733333,
vanilla_dask_sql_no_gpu,ddf,90,0.099035,9,dask,2024-07-21T10:48:19.977659,
vanilla_dask_ddf_grp_apply,ddf,9,0.049586,9,dask,2024-07-21T10:48:20.172283,
vanilla_dask_ddf_grp_udaf,ddf,900,0.114168,9,dask,2024-07-21T10:48:20.587100,
vanilla_dask_sql_no_gpu,ddf,9000,0.106690,9,dask,2024-07-21T10:48:20.840237,
vanilla_dask_ddf_grp_udaf,ddf,900,0.122963,9,dask,2024-07-21T10:48:21.263696,
vanilla_dask_sql_no_gpu,ddf,900000,0.156628,9,dask,2024-07-21T10:48:21.564064,
vanilla_dask_ddf_grp_apply,ddf,90,0.104887,9,dask,2024-07-21T10:48:21.813580,
vanilla_dask_sql_no_gpu,ddf,9000000,0.857977,9,dask,2024-07-21T10:48:22.820924,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134820,9,dask,2024-07-21T10:48:23.104211,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.141121,9,dask,2024-07-21T10:48:23.390398,
vanilla_dask_sql_no_gpu,ddf,900000,0.149492,9,dask,2024-07-21T10:48:23.685802,
vanilla_dask_sql_no_gpu,ddf,9000000,0.869944,9,dask,2024-07-21T10:48:24.701440,
vanilla_dask_sql_no_gpu,ddf,9000,0.103339,9,dask,2024-07-21T10:48:25.260464,
vanilla_dask_sql_no_gpu,ddf,900000,0.159836,9,dask,2024-07-21T10:48:25.564963,
